Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmean (degrees C),vpdmax (hPa),vpdmax (kPa)
11,-106.1374,35.805,1887,2014-04,3.99,10,19.42,1.942
11,-106.1374,35.805,1887,2014-05,27.23,14.3,25,2.5
11,-106.1374,35.805,1887,2014-06,15.17,21.9,41.07,4.107
11,-106.1374,35.805,1887,2014-07,81.8,23.1,34.96,3.496
11,-106.1374,35.805,1887,2014-08,54.72,20.6,28,2.8
11,-106.1374,35.805,1887,2014-09,14.87,20,28.08,2.808
11,-106.1374,35.805,1887,2014-10,10.14,13.8,20.92,2.092
11,-106.1374,35.805,1887,2014-11,14.26,4.8,11.28,1.128
11,-106.1374,35.805,1887,2014-12,24.67,1.8,6.87,0.687
11,-106.1374,35.805,1887,2015-01,25.57,0.9,6.67,0.667
11,-106.1374,35.805,1887,2015-02,14.62,3.7,10.75,1.075
11,-106.1374,35.805,1887,2015-03,16.43,8.1,15.78,1.578
11,-106.1374,35.805,1887,2015-04,13.98,10.7,19.31,1.931
11,-106.1374,35.805,1887,2015-05,62.14,13.6,19.72,1.972
11,-106.1374,35.805,1887,2015-06,14.61,21.9,36.37,3.637
11,-106.1374,35.805,1887,2015-07,102.49,22,31.33,3.133
11,-106.1374,35.805,1887,2015-08,22.61,22.6,35.52,3.552
11,-106.1374,35.805,1887,2015-09,13.75,20.5,32.33,3.233
11,-106.1374,35.805,1887,2015-10,68.18,13.7,17.81,1.781
11,-106.1374,35.805,1887,2015-11,32.85,5.6,10.23,1.023
11,-106.1374,35.805,1887,2015-12,17.53,0.4,6.74,0.674
11,-106.1374,35.805,1887,2016-01,12.29,-0.3,6.74,0.674
11,-106.1374,35.805,1887,2016-02,10.04,4.7,12.65,1.265
11,-106.1374,35.805,1887,2016-03,0,8.2,17.2,1.72
11,-106.1374,35.805,1887,2016-04,22.35,10.2,17.67,1.767
11,-106.1374,35.805,1887,2016-05,9.99,14.7,23.53,2.353
11,-106.1374,35.805,1887,2016-06,21.24,23,42.29,4.229
11,-106.1374,35.805,1887,2016-07,11.83,25.1,46.75,4.675
11,-106.1374,35.805,1887,2016-08,92.07,20.4,26.71,2.671
11,-106.1374,35.805,1887,2016-09,26.1,18.7,28.27,2.827
11,-106.1374,35.805,1887,2016-10,3.68,14.4,24.13,2.413
11,-106.1374,35.805,1887,2016-11,32.4,7.4,11.59,1.159
11,-106.1374,35.805,1887,2016-12,11.39,1.2,6.77,0.677
11,-106.1374,35.805,1887,2017-01,39.09,1.1,5.89,0.589
11,-106.1374,35.805,1887,2017-02,8.72,5.7,11.75,1.175
11,-106.1374,35.805,1887,2017-03,11.07,9.8,19.32,1.932
11,-106.1374,35.805,1887,2017-04,31.49,10.9,19.08,1.908
11,-106.1374,35.805,1887,2017-05,16.27,14.9,24.85,2.485
11,-106.1374,35.805,1887,2017-06,6.21,22.7,42.08,4.208
11,-106.1374,35.805,1887,2017-07,36.46,24.1,39.34,3.934
11,-106.1374,35.805,1887,2017-08,36.12,21.7,31.84,3.184
11,-106.1374,35.805,1887,2017-09,84.03,19.3,30.08,3.008
11,-106.1374,35.805,1887,2017-10,39.43,12.1,18.17,1.817
11,-106.1374,35.805,1887,2017-11,3.69,9,14.88,1.488
11,-106.1374,35.805,1887,2017-12,0.8,2.6,10.3,1.03
11,-106.1374,35.805,1887,2018-01,2.9,1.2,9.22,0.922
11,-106.1374,35.805,1887,2018-02,11.48,4.3,11.42,1.142
11,-106.1374,35.805,1887,2018-03,7.86,7,14.69,1.469
11,-106.1374,35.805,1887,2018-04,0,12.3,23.3,2.33
11,-106.1374,35.805,1887,2018-05,8.8,18,32.67,3.267
11,-106.1374,35.805,1887,2018-06,14.12,23.5,45.37,4.537
11,-106.1374,35.805,1887,2018-07,44.31,23.9,39.02,3.902
11,-106.1374,35.805,1887,2018-08,52.79,22.3,34.17,3.417
11,-106.1374,35.805,1887,2018-09,23.11,19.7,31.41,3.141
11,-106.1374,35.805,1887,2018-10,62.93,11.4,14.77,1.477
11,-106.1374,35.805,1887,2018-11,6.78,3.9,9.87,0.987
11,-106.1374,35.805,1887,2018-12,26.77,0.4,6.87,0.687
,,,,,,,,0
12,-109.8827,38.705,1634,2004-01,6.88,-2.7,4.36,0.436
12,-109.8827,38.705,1634,2004-02,24.72,0,5.69,0.569
12,-109.8827,38.705,1634,2004-03,1.55,10,18.36,1.836
12,-109.8827,38.705,1634,2004-04,53.9,11.3,16.24,1.624
12,-109.8827,38.705,1634,2004-05,6.38,17.5,26.93,2.693
12,-109.8827,38.705,1634,2004-06,9.99,22.2,38.73,3.873
12,-109.8827,38.705,1634,2004-07,8.56,25.4,44.33,4.433
12,-109.8827,38.705,1634,2004-08,11.09,23.5,39.59,3.959
12,-109.8827,38.705,1634,2004-09,37.58,18.6,29.38,2.938
12,-109.8827,38.705,1634,2004-10,35.1,11.7,15.42,1.542
12,-109.8827,38.705,1634,2004-11,40.08,4.5,7.08,0.708
12,-109.8827,38.705,1634,2004-12,16.39,-0.4,5.34,0.534
12,-109.8827,38.705,1634,2005-01,43.14,2.8,5.54,0.554
12,-109.8827,38.705,1634,2005-02,25.73,3.2,6.41,0.641
12,-109.8827,38.705,1634,2005-03,31.35,6.6,11.91,1.191
12,-109.8827,38.705,1634,2005-04,12.07,10.4,17.1,1.71
12,-109.8827,38.705,1634,2005-05,8.71,16.8,27.3,2.73
12,-109.8827,38.705,1634,2005-06,29.81,20.2,32.42,3.242
12,-109.8827,38.705,1634,2005-07,6.22,27.2,53.84,5.384
12,-109.8827,38.705,1634,2005-08,42.42,23.1,34.52,3.452
12,-109.8827,38.705,1634,2005-09,33.5,19.1,28.08,2.808
12,-109.8827,38.705,1634,2005-10,25.75,12.7,16.69,1.669
12,-109.8827,38.705,1634,2005-11,10.51,5.9,10.92,1.092
12,-109.8827,38.705,1634,2005-12,9.64,-0.5,6.52,0.652
12,-109.8827,38.705,1634,2006-01,11.89,-0.1,6.69,0.669
12,-109.8827,38.705,1634,2006-02,1.37,2,9.09,0.909
12,-109.8827,38.705,1634,2006-03,39.33,5.4,10.66,1.066
12,-109.8827,38.705,1634,2006-04,5.16,11.9,20.06,2.006
12,-109.8827,38.705,1634,2006-05,0.12,18.5,31.85,3.185
12,-109.8827,38.705,1634,2006-06,5.89,24.2,45.15,4.515
12,-109.8827,38.705,1634,2006-07,22.5,26.8,46.23,4.623
12,-109.8827,38.705,1634,2006-08,33.85,23.5,35.66,3.566
12,-109.8827,38.705,1634,2006-09,42.67,16.7,25.17,2.517
12,-109.8827,38.705,1634,2006-10,120.17,10.2,12.01,1.201
12,-109.8827,38.705,1634,2006-11,11.34,6,10.63,1.063
12,-109.8827,38.705,1634,2006-12,7.01,-1,5,0.5
12,-109.8827,38.705,1634,2007-01,15.51,-2.5,5.33,0.533
12,-109.8827,38.705,1634,2007-02,11.88,3.4,9.54,0.954
12,-109.8827,38.705,1634,2007-03,15.84,8.1,14.1,1.41
12,-109.8827,38.705,1634,2007-04,32.5,11.4,17.41,1.741
12,-109.8827,38.705,1634,2007-05,14.1,17.1,27.1,2.71
12,-109.8827,38.705,1634,2007-06,1.71,23.3,44.54,4.454
12,-109.8827,38.705,1634,2007-07,31.96,27.6,50.1,5.01
12,-109.8827,38.705,1634,2007-08,39.26,25.4,41.24,4.124
12,-109.8827,38.705,1634,2007-09,37.09,20.1,31.45,3.145
12,-109.8827,38.705,1634,2007-10,11.54,11.4,17.42,1.742
12,-109.8827,38.705,1634,2007-11,4.15,6.7,13.9,1.39
12,-109.8827,38.705,1634,2007-12,48.92,-2.5,3.56,0.356
12,-109.8827,38.705,1634,2008-01,15.12,-4,3.7,0.37
12,-109.8827,38.705,1634,2008-02,25.9,0.5,5.49,0.549
12,-109.8827,38.705,1634,2008-03,7.32,5.7,12.22,1.222
12,-109.8827,38.705,1634,2008-04,12.93,9,17.3,1.73
12,-109.8827,38.705,1634,2008-05,13.94,14.4,24.06,2.406
12,-109.8827,38.705,1634,2008-06,15.67,21.9,39.41,3.941
12,-109.8827,38.705,1634,2008-07,10.89,26.8,46.61,4.661
12,-109.8827,38.705,1634,2008-08,34.58,24.9,41.94,4.194
12,-109.8827,38.705,1634,2008-09,13.21,19.4,31.05,3.105
12,-109.8827,38.705,1634,2008-10,11.01,12.2,20.11,2.011
12,-109.8827,38.705,1634,2008-11,21.31,6.7,11.79,1.179
12,-109.8827,38.705,1634,2008-12,40.57,-1.1,5.04,0.504
12,-109.8827,38.705,1634,2009-01,5.06,-0.7,5.68,0.568
12,-109.8827,38.705,1634,2009-02,5.76,2.9,8.46,0.846
12,-109.8827,38.705,1634,2009-03,5.98,6.9,14.76,1.476
12,-109.8827,38.705,1634,2009-04,17.64,9.6,16.37,1.637
12,-109.8827,38.705,1634,2009-05,38.61,18.1,27.86,2.786
12,-109.8827,38.705,1634,2009-06,24.06,20.1,31.11,3.111
12,-109.8827,38.705,1634,2009-07,4.66,26.6,49.2,4.92
12,-109.8827,38.705,1634,2009-08,4.66,23.9,42.82,4.282
12,-109.8827,38.705,1634,2009-09,16.22,20.3,31.6,3.16
12,-109.8827,38.705,1634,2009-10,17.9,10,15.67,1.567
12,-109.8827,38.705,1634,2009-11,9.57,6.5,11.38,1.138
12,-109.8827,38.705,1634,2009-12,28.79,-4.7,3.44,0.344
12,-109.8827,38.705,1634,2010-01,22.37,-3.3,4.09,0.409
12,-109.8827,38.705,1634,2010-02,33.04,-1,4.02,0.402
12,-109.8827,38.705,1634,2010-03,35.4,5.1,9.21,0.921
12,-109.8827,38.705,1634,2010-04,16.82,10.5,17.55,1.755
12,-109.8827,38.705,1634,2010-05,7.83,13.9,21.77,2.177
12,-109.8827,38.705,1634,2010-06,9.54,22.6,39.01,3.901
12,-109.8827,38.705,1634,2010-07,15.82,26,45.2,4.52
12,-109.8827,38.705,1634,2010-08,41.6,23.3,34.38,3.438
12,-109.8827,38.705,1634,2010-09,15.43,20.5,34.99,3.499
12,-109.8827,38.705,1634,2010-10,40.64,12.7,18,1.8
12,-109.8827,38.705,1634,2010-11,16.51,4,9.16,0.916
12,-109.8827,38.705,1634,2010-12,29.62,2.4,5.82,0.582
12,-109.8827,38.705,1634,2011-01,0.93,-3.4,4.45,0.445
12,-109.8827,38.705,1634,2011-02,5.93,-0.5,6.3,0.63
12,-109.8827,38.705,1634,2011-03,6.68,6.7,12.25,1.225
12,-109.8827,38.705,1634,2011-04,24.85,9,15.23,1.523
12,-109.8827,38.705,1634,2011-05,27.03,12.9,19.99,1.999
12,-109.8827,38.705,1634,2011-06,8.45,21.6,38.01,3.801
12,-109.8827,38.705,1634,2011-07,46.41,24.5,39.23,3.923
12,-109.8827,38.705,1634,2011-08,16.83,25.6,43.96,4.396
12,-109.8827,38.705,1634,2011-09,27.06,19.7,29.16,2.916
12,-109.8827,38.705,1634,2011-10,23.92,11.7,17.34,1.734
12,-109.8827,38.705,1634,2011-11,14.76,4.4,8.59,0.859
12,-109.8827,38.705,1634,2011-12,10.58,-1.5,4.87,0.487
12,-109.8827,38.705,1634,2012-01,8.06,0,6.82,0.682
12,-109.8827,38.705,1634,2012-02,12.63,1.3,6.1,0.61
12,-109.8827,38.705,1634,2012-03,8.63,8,15.07,1.507
12,-109.8827,38.705,1634,2012-04,6.89,12.8,21.4,2.14
12,-109.8827,38.705,1634,2012-05,0,18.2,30.31,3.031
12,-109.8827,38.705,1634,2012-06,0,24.2,46.6,4.66
12,-109.8827,38.705,1634,2012-07,32.14,25.9,41.47,4.147
12,-109.8827,38.705,1634,2012-08,23.4,25.1,40.9,4.09
12,-109.8827,38.705,1634,2012-09,12.23,19.9,30.96,3.096
12,-109.8827,38.705,1634,2012-10,15.9,12.7,19.91,1.991
12,-109.8827,38.705,1634,2012-11,7.38,7.4,12.6,1.26
12,-109.8827,38.705,1634,2012-12,23.39,-1,5.43,0.543
12,-109.8827,38.705,1634,2013-01,19.79,-7,3.36,0.336
12,-109.8827,38.705,1634,2013-02,9.64,-0.3,5.68,0.568
12,-109.8827,38.705,1634,2013-03,3.87,6.9,13.38,1.338
12,-109.8827,38.705,1634,2013-04,17.36,9.2,15.71,1.571
12,-109.8827,38.705,1634,2013-05,20.46,16.6,25.61,2.561
12,-109.8827,38.705,1634,2013-06,0,24.4,45.43,4.543
12,-109.8827,38.705,1634,2013-07,24.08,26.7,45.53,4.553
12,-109.8827,38.705,1634,2013-08,30.26,23.8,34.65,3.465
12,-109.8827,38.705,1634,2013-09,57.09,19.3,24.52,2.452
12,-109.8827,38.705,1634,2013-10,33.19,9.9,14.82,1.482
12,-109.8827,38.705,1634,2013-11,32.75,4.5,8.07,0.807
12,-109.8827,38.705,1634,2013-12,15.5,-5.4,2.85,0.285
12,-109.8827,38.705,1634,2014-01,5.3,-1.1,5.11,0.511
12,-109.8827,38.705,1634,2014-02,10.66,3.4,8.44,0.844
12,-109.8827,38.705,1634,2014-03,7.99,7.2,13.16,1.316
12,-109.8827,38.705,1634,2014-04,20.48,10,16.82,1.682
12,-109.8827,38.705,1634,2014-05,45.77,15.7,23.48,2.348
12,-109.8827,38.705,1634,2014-06,0,22.3,39.9,3.99
12,-109.8827,38.705,1634,2014-07,25.06,26.6,46.08,4.608
12,-109.8827,38.705,1634,2014-08,55.4,22.4,31.39,3.139
12,-109.8827,38.705,1634,2014-09,56.18,20.8,30.89,3.089
12,-109.8827,38.705,1634,2014-10,4.5,13.2,18.54,1.854
12,-109.8827,38.705,1634,2014-11,6.42,4.3,10.3,1.03
12,-109.8827,38.705,1634,2014-12,20.93,1.2,4.91,0.491
12,-109.8827,38.705,1634,2015-01,26.96,-0.1,4.84,0.484
12,-109.8827,38.705,1634,2015-02,10.47,4.3,9.98,0.998
12,-109.8827,38.705,1634,2015-03,9.09,9,16.23,1.623
12,-109.8827,38.705,1634,2015-04,39.98,10.5,17.39,1.739
12,-109.8827,38.705,1634,2015-05,39.25,14.4,19.07,1.907
12,-109.8827,38.705,1634,2015-06,41.78,23.6,40.35,4.035
12,-109.8827,38.705,1634,2015-07,52.58,23.7,36.31,3.631
12,-109.8827,38.705,1634,2015-08,24.13,24,38.42,3.842
12,-109.8827,38.705,1634,2015-09,15.7,21,33.38,3.338
12,-109.8827,38.705,1634,2015-10,64.04,14.2,17.76,1.776
12,-109.8827,38.705,1634,2015-11,35.72,4.1,8.49,0.849
12,-109.8827,38.705,1634,2015-12,21.17,-2.2,4.37,0.437
12,-109.8827,38.705,1634,2016-01,17.26,-2.4,3.77,0.377
12,-109.8827,38.705,1634,2016-02,17.37,0.9,7.28,0.728
12,-109.8827,38.705,1634,2016-03,19.08,7.7,13.75,1.375
12,-109.8827,38.705,1634,2016-04,27.49,10.2,15.5,1.55
12,-109.8827,38.705,1634,2016-05,23.88,14.6,22.06,2.206
12,-109.8827,38.705,1634,2016-06,3.64,24.9,47.62,4.762
12,-109.8827,38.705,1634,2016-07,23.66,26.2,46.65,4.665
12,-109.8827,38.705,1634,2016-08,28.85,23.2,35.96,3.596
12,-109.8827,38.705,1634,2016-09,24.98,18.9,29.28,2.928
12,-109.8827,38.705,1634,2016-10,16.29,14.2,19.5,1.95
12,-109.8827,38.705,1634,2016-11,19.93,7.6,11.27,1.127
12,-109.8827,38.705,1634,2016-12,18.61,-0.9,5,0.5
12,-109.8827,38.705,1634,2017-01,26.37,-1.1,3.48,0.348
12,-109.8827,38.705,1634,2017-02,12.37,5,8.23,0.823
12,-109.8827,38.705,1634,2017-03,9.11,9.6,17.01,1.701
12,-109.8827,38.705,1634,2017-04,6.54,10.6,17.51,1.751
12,-109.8827,38.705,1634,2017-05,15.69,15.6,24.8,2.48
12,-109.8827,38.705,1634,2017-06,0,24.6,47.26,4.726
12,-109.8827,38.705,1634,2017-07,47.1,26.4,46.18,4.618
12,-109.8827,38.705,1634,2017-08,7.44,24.5,41.64,4.164
12,-109.8827,38.705,1634,2017-09,28.09,19.7,30.95,3.095
12,-109.8827,38.705,1634,2017-10,10.82,10.9,18.17,1.817
12,-109.8827,38.705,1634,2017-11,0.56,8.3,13.6,1.36
12,-109.8827,38.705,1634,2017-12,16.53,0.7,7.49,0.749
12,-109.8827,38.705,1634,2018-01,9.27,0.1,5.72,0.572
12,-109.8827,38.705,1634,2018-02,21.73,2.3,7.97,0.797
12,-109.8827,38.705,1634,2018-03,19.03,6.4,12.53,1.253
12,-109.8827,38.705,1634,2018-04,9.49,12.2,20.25,2.025
12,-109.8827,38.705,1634,2018-05,14.2,17.9,30.05,3.005
12,-109.8827,38.705,1634,2018-06,0,24.3,45.71,4.571
12,-109.8827,38.705,1634,2018-07,20.17,27.5,48.69,4.869
12,-109.8827,38.705,1634,2018-08,17.56,25.3,44.43,4.443
12,-109.8827,38.705,1634,2018-09,2.11,21.8,36.37,3.637
12,-109.8827,38.705,1634,2018-10,79.73,10.2,10.99,1.099
12,-109.8827,38.705,1634,2018-11,0.84,3,9.25,0.925
12,-109.8827,38.705,1634,2018-12,16.16,-1.4,4.28,0.428
